1758358603: mosquitto version 2.0.22 starting
1758358603: Config loaded from /mosquitto/config/mosquitto.conf.
1758358603: Opening ipv4 listen socket on port 1883.
1758358603: Opening ipv6 listen socket on port 1883.
1758358603: mosquitto version 2.0.22 running
1758358606: New connection from 172.18.0.5:50145 on port 1883.
1758358606: New client connected from 172.18.0.5:50145 as auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (p2, c1, k60).
1758358606: No will message specified.
1758358606: Sending CONNACK to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (0, 0)
1758358606: Received SUBSCRIBE from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758358606: 	Temp (QoS 0)
1758358606: auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 0 Temp
1758359439: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359441: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359441: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359443: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359443: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359445: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359445: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359447: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359447: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359449: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359449: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359451: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359451: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359453: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359453: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359454: Received PINGREQ from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758359454: Sending PINGRESP to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758359455: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359455: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359457: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359457: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359459: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359459: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359461: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359461: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359463: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359463: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359465: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359465: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359467: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359467: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359469: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359469: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359471: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359471: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359472: Client auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 closed its connection.
1758359472: mosquitto version 2.0.22 terminating
1758359472: Saving in-memory database to /mosquitto/data//mosquitto.db.
1764169309: mosquitto version 2.0.22 starting
1764169309: Config loaded from /mosquitto/config/mosquitto.conf.
1764169309: Opening ipv4 listen socket on port 1883.
1764169309: Opening ipv6 listen socket on port 1883.
1764169309: mosquitto version 2.0.22 running
1764169311: New connection from 172.18.0.5:58383 on port 1883.
1764169311: New client connected from 172.18.0.5:58383 as auto-D638F27D-0888-F5C6-3F80-CF8CF4119239 (p2, c1, k60).
1764169311: No will message specified.
1764169311: Sending CONNACK to auto-D638F27D-0888-F5C6-3F80-CF8CF4119239 (0, 0)
1764169311: Received SUBSCRIBE from auto-D638F27D-0888-F5C6-3F80-CF8CF4119239
1764169311: 	Temp (QoS 0)
1764169311: auto-D638F27D-0888-F5C6-3F80-CF8CF4119239 0 Temp
1764169311: Sending SUBACK to auto-D638F27D-0888-F5C6-3F80-CF8CF4119239
1764169314: Client auto-D638F27D-0888-F5C6-3F80-CF8CF4119239 closed its connection.
1764169316: New connection from 172.18.0.5:32769 on port 1883.
1764169316: New client connected from 172.18.0.5:32769 as auto-4EBAFD83-237E-15B8-156B-7DAAE8487958 (p2, c1, k60).
1764169316: No will message specified.
1764169316: Sending CONNACK to auto-4EBAFD83-237E-15B8-156B-7DAAE8487958 (0, 0)
1764169316: Received SUBSCRIBE from auto-4EBAFD83-237E-15B8-156B-7DAAE8487958
1764169316: 	Temp (QoS 0)
1764169316: auto-4EBAFD83-237E-15B8-156B-7DAAE8487958 0 Temp
1764169316: Sending SUBACK to auto-4EBAFD83-237E-15B8-156B-7DAAE8487958
1764169324: Client auto-4EBAFD83-237E-15B8-156B-7DAAE8487958 closed its connection.
1764169326: New connection from 172.18.0.5:32815 on port 1883.
1764169326: New client connected from 172.18.0.5:32815 as auto-43BE7FEC-837E-04ED-BDFA-9D849D075D5B (p2, c1, k60).
1764169326: No will message specified.
1764169326: Sending CONNACK to auto-43BE7FEC-837E-04ED-BDFA-9D849D075D5B (0, 0)
1764169326: Received SUBSCRIBE from auto-43BE7FEC-837E-04ED-BDFA-9D849D075D5B
1764169326: 	Temp (QoS 0)
1764169326: auto-43BE7FEC-837E-04ED-BDFA-9D849D075D5B 0 Temp
1764169326: Sending SUBACK to auto-43BE7FEC-837E-04ED-BDFA-9D849D075D5B
1764169340: Client auto-43BE7FEC-837E-04ED-BDFA-9D849D075D5B closed its connection.
1764169340: New connection from 172.18.0.3:40431 on port 1883.
1764169340: New client connected from 172.18.0.3:40431 as auto-9B78FD4F-6C55-B0EF-EBAA-9A5AD367C34D (p2, c1, k60).
1764169340: No will message specified.
1764169340: Sending CONNACK to auto-9B78FD4F-6C55-B0EF-EBAA-9A5AD367C34D (0, 0)
1764169340: Received SUBSCRIBE from auto-9B78FD4F-6C55-B0EF-EBAA-9A5AD367C34D
1764169340: 	Temp (QoS 0)
1764169340: auto-9B78FD4F-6C55-B0EF-EBAA-9A5AD367C34D 0 Temp
1764169340: Sending SUBACK to auto-9B78FD4F-6C55-B0EF-EBAA-9A5AD367C34D
1764169345: Client auto-9B78FD4F-6C55-B0EF-EBAA-9A5AD367C34D closed its connection.
1764169346: New connection from 172.18.0.3:49623 on port 1883.
1764169346: New client connected from 172.18.0.3:49623 as auto-C0EE16EC-F0E7-6441-87FA-AD35C267134A (p2, c1, k60).
1764169346: No will message specified.
1764169346: Sending CONNACK to auto-C0EE16EC-F0E7-6441-87FA-AD35C267134A (0, 0)
1764169346: Received SUBSCRIBE from auto-C0EE16EC-F0E7-6441-87FA-AD35C267134A
1764169346: 	Temp (QoS 0)
1764169346: auto-C0EE16EC-F0E7-6441-87FA-AD35C267134A 0 Temp
1764169346: Sending SUBACK to auto-C0EE16EC-F0E7-6441-87FA-AD35C267134A
1764169355: Client auto-C0EE16EC-F0E7-6441-87FA-AD35C267134A closed its connection.
1764169356: New connection from 172.18.0.3:46031 on port 1883.
1764169356: New client connected from 172.18.0.3:46031 as auto-CDC94738-B733-C4E3-4527-260FF8FD9723 (p2, c1, k60).
1764169356: No will message specified.
1764169356: Sending CONNACK to auto-CDC94738-B733-C4E3-4527-260FF8FD9723 (0, 0)
1764169356: Received SUBSCRIBE from auto-CDC94738-B733-C4E3-4527-260FF8FD9723
1764169356: 	Temp (QoS 0)
1764169356: auto-CDC94738-B733-C4E3-4527-260FF8FD9723 0 Temp
1764169356: Sending SUBACK to auto-CDC94738-B733-C4E3-4527-260FF8FD9723
1764169365: Client auto-CDC94738-B733-C4E3-4527-260FF8FD9723 closed its connection.
1764169366: New connection from 172.18.0.3:39795 on port 1883.
1764169366: New client connected from 172.18.0.3:39795 as auto-1AEB78F8-2B2F-EC51-5DF3-8889270EDADE (p2, c1, k60).
1764169366: No will message specified.
1764169366: Sending CONNACK to auto-1AEB78F8-2B2F-EC51-5DF3-8889270EDADE (0, 0)
1764169366: Received SUBSCRIBE from auto-1AEB78F8-2B2F-EC51-5DF3-8889270EDADE
1764169366: 	Temp (QoS 0)
1764169366: auto-1AEB78F8-2B2F-EC51-5DF3-8889270EDADE 0 Temp
1764169366: Sending SUBACK to auto-1AEB78F8-2B2F-EC51-5DF3-8889270EDADE
1764169376: Client auto-1AEB78F8-2B2F-EC51-5DF3-8889270EDADE closed its connection.
1764169377: New connection from 172.18.0.3:37095 on port 1883.
1764169377: New client connected from 172.18.0.3:37095 as auto-1EC9DEB0-9C5B-46BF-1BEC-CFC8965E4503 (p2, c1, k60).
1764169377: No will message specified.
1764169377: Sending CONNACK to auto-1EC9DEB0-9C5B-46BF-1BEC-CFC8965E4503 (0, 0)
1764169377: Received SUBSCRIBE from auto-1EC9DEB0-9C5B-46BF-1BEC-CFC8965E4503
1764169377: 	Temp (QoS 0)
1764169377: auto-1EC9DEB0-9C5B-46BF-1BEC-CFC8965E4503 0 Temp
1764169377: Sending SUBACK to auto-1EC9DEB0-9C5B-46BF-1BEC-CFC8965E4503
1764169385: Client auto-1EC9DEB0-9C5B-46BF-1BEC-CFC8965E4503 closed its connection.
1764169386: New connection from 172.18.0.3:54171 on port 1883.
1764169386: New client connected from 172.18.0.3:54171 as auto-3B3EEDF2-E7B3-0229-28CA-E6B64CDBEE08 (p2, c1, k60).
1764169386: No will message specified.
1764169386: Sending CONNACK to auto-3B3EEDF2-E7B3-0229-28CA-E6B64CDBEE08 (0, 0)
1764169386: Received SUBSCRIBE from auto-3B3EEDF2-E7B3-0229-28CA-E6B64CDBEE08
1764169386: 	Temp (QoS 0)
1764169386: auto-3B3EEDF2-E7B3-0229-28CA-E6B64CDBEE08 0 Temp
1764169386: Sending SUBACK to auto-3B3EEDF2-E7B3-0229-28CA-E6B64CDBEE08
1764169393: Client auto-3B3EEDF2-E7B3-0229-28CA-E6B64CDBEE08 closed its connection.
1764169449: mosquitto version 2.0.22 terminating
1764169449: Saving in-memory database to /mosquitto/data//mosquitto.db.
1764169455: mosquitto version 2.0.22 starting
1764169455: Config loaded from /mosquitto/config/mosquitto.conf.
1764169455: Opening ipv4 listen socket on port 1883.
1764169455: Opening ipv6 listen socket on port 1883.
1764169455: mosquitto version 2.0.22 running
1764169474: New connection from 172.18.0.4:33177 on port 1883.
1764169474: New client connected from 172.18.0.4:33177 as auto-78F50DA7-49DC-F00E-90D5-0C0FB03AC616 (p2, c1, k60).
1764169474: No will message specified.
1764169474: Sending CONNACK to auto-78F50DA7-49DC-F00E-90D5-0C0FB03AC616 (0, 0)
1764169474: Received SUBSCRIBE from auto-78F50DA7-49DC-F00E-90D5-0C0FB03AC616
1764169474: 	Temp (QoS 0)
1764169474: auto-78F50DA7-49DC-F00E-90D5-0C0FB03AC616 0 Temp
1764169474: Sending SUBACK to auto-78F50DA7-49DC-F00E-90D5-0C0FB03AC616
1764169535: Received PINGREQ from auto-78F50DA7-49DC-F00E-90D5-0C0FB03AC616
1764169535: Sending PINGRESP to auto-78F50DA7-49DC-F00E-90D5-0C0FB03AC616
1764169556: Client auto-78F50DA7-49DC-F00E-90D5-0C0FB03AC616 closed its connection.
1764169557: mosquitto version 2.0.22 terminating
1764169557: Saving in-memory database to /mosquitto/data//mosquitto.db.
1764169842: mosquitto version 2.0.22 starting
1764169842: Config loaded from /mosquitto/config/mosquitto.conf.
1764169842: Opening ipv4 listen socket on port 1883.
1764169842: Opening ipv6 listen socket on port 1883.
1764169842: mosquitto version 2.0.22 running
1764169843: New connection from 172.18.0.5:44321 on port 1883.
1764169843: New client connected from 172.18.0.5:44321 as auto-50DD1C91-DD58-D9D5-A674-038D97F0138C (p2, c1, k60).
1764169843: No will message specified.
1764169843: Sending CONNACK to auto-50DD1C91-DD58-D9D5-A674-038D97F0138C (0, 0)
1764169843: Received SUBSCRIBE from auto-50DD1C91-DD58-D9D5-A674-038D97F0138C
1764169843: 	Temp (QoS 0)
1764169843: auto-50DD1C91-DD58-D9D5-A674-038D97F0138C 0 Temp
1764169843: Sending SUBACK to auto-50DD1C91-DD58-D9D5-A674-038D97F0138C
1764169939: mosquitto version 2.0.22 starting
1764169939: Config loaded from /mosquitto/config/mosquitto.conf.
1764169939: Opening ipv4 listen socket on port 1883.
1764169939: Opening ipv6 listen socket on port 1883.
1764169939: mosquitto version 2.0.22 running
1764169941: New connection from 172.18.0.5:45781 on port 1883.
1764169941: New client connected from 172.18.0.5:45781 as auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03 (p2, c1, k60).
1764169941: No will message specified.
1764169941: Sending CONNACK to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03 (0, 0)
1764169941: Received SUBSCRIBE from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764169941: 	Temp (QoS 0)
1764169941: auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03 0 Temp
1764169941: Sending SUBACK to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170001: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170001: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170062: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170062: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170122: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170122: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170182: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170182: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170243: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170243: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170303: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170303: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170363: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170363: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170424: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170424: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170484: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170484: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170544: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170544: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170604: Received PINGREQ from auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170604: Sending PINGRESP to auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03
1764170646: Client auto-E5FE98D3-2A11-DB56-2F80-3D01E6DFAC03 closed its connection.
1764171740: Saving in-memory database to /mosquitto/data//mosquitto.db.
1764173541: Saving in-memory database to /mosquitto/data//mosquitto.db.
1764175606: Saving in-memory database to /mosquitto/data//mosquitto.db.
1764252628: mosquitto version 2.0.22 starting
1764252628: Config loaded from /mosquitto/config/mosquitto.conf.
1764252628: Opening ipv4 listen socket on port 1883.
1764252628: Opening ipv6 listen socket on port 1883.
1764252628: mosquitto version 2.0.22 running
1764254429: Saving in-memory database to /mosquitto/data//mosquitto.db.
1764254711: New connection from 172.18.0.5:40567 on port 1883.
1764254711: New client connected from 172.18.0.5:40567 as auto-FF87EE64-F22E-D688-2423-FC96C5A66129 (p2, c1, k60).
1764254711: No will message specified.
1764254711: Sending CONNACK to auto-FF87EE64-F22E-D688-2423-FC96C5A66129 (0, 0)
1764254711: Received SUBSCRIBE from auto-FF87EE64-F22E-D688-2423-FC96C5A66129
1764254711: 	Temp (QoS 0)
1764254711: auto-FF87EE64-F22E-D688-2423-FC96C5A66129 0 Temp
1764254711: Sending SUBACK to auto-FF87EE64-F22E-D688-2423-FC96C5A66129
1764254711: Client auto-FF87EE64-F22E-D688-2423-FC96C5A66129 closed its connection.
1764254713: New connection from 172.18.0.5:48481 on port 1883.
1764254713: New client connected from 172.18.0.5:48481 as auto-5EC94B16-1A28-757B-E049-8C8D1F82F738 (p2, c1, k60).
1764254713: No will message specified.
1764254713: Sending CONNACK to auto-5EC94B16-1A28-757B-E049-8C8D1F82F738 (0, 0)
1764254713: Received SUBSCRIBE from auto-5EC94B16-1A28-757B-E049-8C8D1F82F738
1764254713: 	Temp (QoS 0)
1764254713: auto-5EC94B16-1A28-757B-E049-8C8D1F82F738 0 Temp
1764254713: Sending SUBACK to auto-5EC94B16-1A28-757B-E049-8C8D1F82F738
1764254721: Client auto-5EC94B16-1A28-757B-E049-8C8D1F82F738 closed its connection.
1764254722: New connection from 172.18.0.5:50231 on port 1883.
1764254722: New client connected from 172.18.0.5:50231 as auto-20B09519-D81F-86A5-FBAD-01395FCD3CAE (p2, c1, k60).
1764254722: No will message specified.
1764254722: Sending CONNACK to auto-20B09519-D81F-86A5-FBAD-01395FCD3CAE (0, 0)
1764254722: Received SUBSCRIBE from auto-20B09519-D81F-86A5-FBAD-01395FCD3CAE
1764254722: 	Temp (QoS 0)
1764254722: auto-20B09519-D81F-86A5-FBAD-01395FCD3CAE 0 Temp
1764254722: Sending SUBACK to auto-20B09519-D81F-86A5-FBAD-01395FCD3CAE
1764254731: Client auto-20B09519-D81F-86A5-FBAD-01395FCD3CAE closed its connection.
1764254732: New connection from 172.18.0.5:56185 on port 1883.
1764254732: New client connected from 172.18.0.5:56185 as auto-B691A935-B98B-CFF7-2D8E-EBFD1B51A9D4 (p2, c1, k60).
1764254732: No will message specified.
1764254732: Sending CONNACK to auto-B691A935-B98B-CFF7-2D8E-EBFD1B51A9D4 (0, 0)
1764254732: Received SUBSCRIBE from auto-B691A935-B98B-CFF7-2D8E-EBFD1B51A9D4
1764254732: 	Temp (QoS 0)
1764254732: auto-B691A935-B98B-CFF7-2D8E-EBFD1B51A9D4 0 Temp
1764254732: Sending SUBACK to auto-B691A935-B98B-CFF7-2D8E-EBFD1B51A9D4
1764254741: Client auto-B691A935-B98B-CFF7-2D8E-EBFD1B51A9D4 closed its connection.
1764254743: New connection from 172.18.0.5:46435 on port 1883.
1764254743: New client connected from 172.18.0.5:46435 as auto-45E1BE78-CE4E-8F1F-88C4-841B261EBFA7 (p2, c1, k60).
1764254743: No will message specified.
1764254743: Sending CONNACK to auto-45E1BE78-CE4E-8F1F-88C4-841B261EBFA7 (0, 0)
1764254743: Received SUBSCRIBE from auto-45E1BE78-CE4E-8F1F-88C4-841B261EBFA7
1764254743: 	Temp (QoS 0)
1764254743: auto-45E1BE78-CE4E-8F1F-88C4-841B261EBFA7 0 Temp
1764254743: Sending SUBACK to auto-45E1BE78-CE4E-8F1F-88C4-841B261EBFA7
1764254750: Client auto-45E1BE78-CE4E-8F1F-88C4-841B261EBFA7 closed its connection.
1764254752: New connection from 172.18.0.5:37637 on port 1883.
1764254752: New client connected from 172.18.0.5:37637 as auto-7389EE51-5287-C3CC-58A0-5F9F2C8F67AB (p2, c1, k60).
1764254752: No will message specified.
1764254752: Sending CONNACK to auto-7389EE51-5287-C3CC-58A0-5F9F2C8F67AB (0, 0)
1764254752: Received SUBSCRIBE from auto-7389EE51-5287-C3CC-58A0-5F9F2C8F67AB
1764254752: 	Temp (QoS 0)
1764254752: auto-7389EE51-5287-C3CC-58A0-5F9F2C8F67AB 0 Temp
1764254752: Sending SUBACK to auto-7389EE51-5287-C3CC-58A0-5F9F2C8F67AB
1764254761: Client auto-7389EE51-5287-C3CC-58A0-5F9F2C8F67AB closed its connection.
1764254762: New connection from 172.18.0.5:37965 on port 1883.
1764254762: New client connected from 172.18.0.5:37965 as auto-CB756F69-40B7-73DB-27F8-A25D83186AEA (p2, c1, k60).
1764254762: No will message specified.
1764254762: Sending CONNACK to auto-CB756F69-40B7-73DB-27F8-A25D83186AEA (0, 0)
1764254762: Received SUBSCRIBE from auto-CB756F69-40B7-73DB-27F8-A25D83186AEA
1764254762: 	Temp (QoS 0)
1764254762: auto-CB756F69-40B7-73DB-27F8-A25D83186AEA 0 Temp
1764254762: Sending SUBACK to auto-CB756F69-40B7-73DB-27F8-A25D83186AEA
1764255094: mosquitto version 2.0.22 starting
1764255094: Config loaded from /mosquitto/config/mosquitto.conf.
1764255094: Opening ipv4 listen socket on port 1883.
1764255094: Opening ipv6 listen socket on port 1883.
1764255094: mosquitto version 2.0.22 running
1764255096: New connection from 172.18.0.5:46967 on port 1883.
1764255096: New client connected from 172.18.0.5:46967 as auto-0FFC4D05-6DB6-18B1-854B-A6312CC9F48B (p2, c1, k60).
1764255096: No will message specified.
1764255096: Sending CONNACK to auto-0FFC4D05-6DB6-18B1-854B-A6312CC9F48B (0, 0)
1764255096: Received SUBSCRIBE from auto-0FFC4D05-6DB6-18B1-854B-A6312CC9F48B
1764255096: 	Temp (QoS 0)
1764255096: auto-0FFC4D05-6DB6-18B1-854B-A6312CC9F48B 0 Temp
1764255096: Sending SUBACK to auto-0FFC4D05-6DB6-18B1-854B-A6312CC9F48B
1764255100: Client auto-0FFC4D05-6DB6-18B1-854B-A6312CC9F48B closed its connection.
1764255101: New connection from 172.18.0.5:58053 on port 1883.
1764255101: New client connected from 172.18.0.5:58053 as auto-9833CA12-5009-31FA-36CF-02B66A6C69DE (p2, c1, k60).
1764255101: No will message specified.
1764255101: Sending CONNACK to auto-9833CA12-5009-31FA-36CF-02B66A6C69DE (0, 0)
1764255101: Received SUBSCRIBE from auto-9833CA12-5009-31FA-36CF-02B66A6C69DE
1764255101: 	Temp (QoS 0)
1764255101: auto-9833CA12-5009-31FA-36CF-02B66A6C69DE 0 Temp
1764255101: Sending SUBACK to auto-9833CA12-5009-31FA-36CF-02B66A6C69DE
1764255110: Client auto-9833CA12-5009-31FA-36CF-02B66A6C69DE closed its connection.
1764255111: New connection from 172.18.0.5:52235 on port 1883.
1764255111: New client connected from 172.18.0.5:52235 as auto-0C784EE4-65D8-695B-4C10-459CBF9812AA (p2, c1, k60).
1764255111: No will message specified.
1764255111: Sending CONNACK to auto-0C784EE4-65D8-695B-4C10-459CBF9812AA (0, 0)
1764255111: Received SUBSCRIBE from auto-0C784EE4-65D8-695B-4C10-459CBF9812AA
1764255111: 	Temp (QoS 0)
1764255111: auto-0C784EE4-65D8-695B-4C10-459CBF9812AA 0 Temp
1764255111: Sending SUBACK to auto-0C784EE4-65D8-695B-4C10-459CBF9812AA
1764255121: Client auto-0C784EE4-65D8-695B-4C10-459CBF9812AA closed its connection.
1764255122: New connection from 172.18.0.5:56681 on port 1883.
1764255122: New client connected from 172.18.0.5:56681 as auto-FFF00278-9E30-B178-11E2-96A0C2AAB642 (p2, c1, k60).
1764255122: No will message specified.
1764255122: Sending CONNACK to auto-FFF00278-9E30-B178-11E2-96A0C2AAB642 (0, 0)
1764255122: Received SUBSCRIBE from auto-FFF00278-9E30-B178-11E2-96A0C2AAB642
1764255122: 	Temp (QoS 0)
1764255122: auto-FFF00278-9E30-B178-11E2-96A0C2AAB642 0 Temp
1764255122: Sending SUBACK to auto-FFF00278-9E30-B178-11E2-96A0C2AAB642
1764255130: Client auto-FFF00278-9E30-B178-11E2-96A0C2AAB642 closed its connection.
1764255131: New connection from 172.18.0.5:40549 on port 1883.
1764255131: New client connected from 172.18.0.5:40549 as auto-558F6510-2B1D-0805-11F6-E3D724DFC8F6 (p2, c1, k60).
1764255131: No will message specified.
1764255131: Sending CONNACK to auto-558F6510-2B1D-0805-11F6-E3D724DFC8F6 (0, 0)
1764255131: Received SUBSCRIBE from auto-558F6510-2B1D-0805-11F6-E3D724DFC8F6
1764255131: 	Temp (QoS 0)
1764255131: auto-558F6510-2B1D-0805-11F6-E3D724DFC8F6 0 Temp
1764255131: Sending SUBACK to auto-558F6510-2B1D-0805-11F6-E3D724DFC8F6
1764255141: Client auto-558F6510-2B1D-0805-11F6-E3D724DFC8F6 closed its connection.
1764255142: New connection from 172.18.0.5:59787 on port 1883.
1764255142: New client connected from 172.18.0.5:59787 as auto-C25C734A-A17E-466C-6278-45DA64845178 (p2, c1, k60).
1764255142: No will message specified.
1764255142: Sending CONNACK to auto-C25C734A-A17E-466C-6278-45DA64845178 (0, 0)
1764255142: Received SUBSCRIBE from auto-C25C734A-A17E-466C-6278-45DA64845178
1764255142: 	Temp (QoS 0)
1764255142: auto-C25C734A-A17E-466C-6278-45DA64845178 0 Temp
